date,Prob
2015-12-16,0.3105631
2015-12-23,0.38940498
2015-12-30,0.23827526
2016-01-06,0.34310177
2016-01-13,0.3928556
2016-01-20,0.33376127
2016-01-27,0.2614814
2016-02-03,0.2779091
2016-02-10,0.55414194
2016-02-17,0.62063205
2016-02-24,0.66291064
2016-03-02,0.32761416
2016-03-09,0.3441338
2016-03-16,0.25012785
2016-03-23,0.36677545
2016-03-30,0.63446355
2016-04-06,0.7441502
2016-04-13,0.6091498
2016-04-20,0.5091792
2016-04-27,0.60001844
2016-05-04,0.63853276
2016-05-11,0.31123334
2016-05-18,0.34841597
2016-05-25,0.24190201
2016-06-01,0.413786
2016-06-08,0.46936712
2016-06-15,0.3542106
2016-06-22,0.28604
2016-06-29,0.34703994
2016-07-06,0.6616282
2016-07-13,0.6977028
2016-07-27,0.6191076
2016-08-03,0.54436374
2016-08-10,0.5833801
2016-08-17,0.6227659
2016-08-24,0.50103337
2016-08-31,0.29495275
2016-09-07,0.61568725
2016-09-14,0.5593465
2016-09-21,0.5680265
2016-09-28,0.52671677
2016-10-05,0.51678914
2016-10-12,0.6376428
2016-10-19,0.6624978
2016-10-26,0.6715766
2016-11-02,0.6750255
2016-11-09,0.6489767
2016-11-16,0.65445644
2016-11-23,0.5552794
2016-11-30,0.5868935
2016-12-07,0.59258944
2016-12-14,0.6202936
2016-12-21,0.5693481
2016-12-28,0.62747175
2017-01-04,0.6730573
2017-01-11,0.5326595
2017-01-18,0.7054615
2017-01-25,0.56422204
2017-02-01,0.39725214
2017-02-08,0.75855297
2017-02-15,0.51463425
2017-02-22,0.27269456
2017-03-01,0.35912925
2017-03-08,0.30413538
2017-03-15,0.32486483
2017-03-22,0.33341187
2017-03-29,0.30489525
2017-04-05,0.5455821
2017-04-12,0.689951
2017-04-19,0.5955335
2017-04-26,0.39505926
2017-05-03,0.5341004
2017-05-10,0.36165774
2017-05-17,0.54797477
2017-05-24,0.49510187
2017-05-31,0.7711792
2017-06-07,0.73851
2017-06-14,0.69195724
2017-06-21,0.70692074
2017-06-28,0.5870657
2017-07-05,0.54810226
2017-07-12,0.58596313
2017-07-19,0.40197143
2017-07-26,0.5414196
2017-08-02,0.44818956
2017-08-09,0.233864
2017-08-16,0.2719251
2017-08-23,0.5491425
2017-08-30,0.5940946
2017-09-06,0.6014701
2017-09-13,0.6116535
2017-09-20,0.6345511
2017-09-27,0.6130315
2017-10-04,0.6504148
2017-10-11,0.5987714
2017-10-18,0.5263893
2017-10-25,0.5409898
2017-11-01,0.6297475
2017-11-08,0.4417954
2017-11-15,0.7312086
2017-11-22,0.6707177
2017-11-29,0.6989928
2017-12-06,0.72166836
2017-12-13,0.70090306
2017-12-20,0.65880054
2017-12-27,0.63104147
2018-01-03,0.645892
2018-01-10,0.58957374
2018-01-17,0.6950584
2018-01-24,0.61393017
2018-01-31,0.6333527
2018-02-07,0.5453938
2018-02-14,0.26234984
2018-02-21,0.23067911
2018-02-28,0.36897007
2018-03-07,0.25814837
2018-03-14,0.23993781
2018-03-21,0.24566409
2018-03-28,0.6531976
2018-04-04,0.46073118
2018-04-11,0.5674496
2018-04-18,0.6083155
2018-04-25,0.40863785
2018-05-02,0.28167254
2018-05-09,0.3310105
2018-05-16,0.51337147
2018-05-23,0.55555636
2018-05-30,0.50239307
2018-06-06,0.19741954
2018-06-13,0.22257075
2018-06-20,0.26547077
2018-06-27,0.7078568
2018-07-11,0.6627909
2018-07-18,0.35612053
2018-07-25,0.45226657
2018-08-01,0.38776016
2018-08-08,0.43414608
2018-08-15,0.7464981
2018-08-22,0.71878463
2018-08-29,0.5424689
2018-09-05,0.4875983
2018-09-12,0.66162914
2018-09-19,0.6852838
2018-09-26,0.59358066
2018-10-03,0.3987273
2018-10-10,0.53216565
2018-10-17,0.2625246
2018-10-24,0.262583
2018-10-31,0.29770994
2018-11-07,0.21461035
2018-11-14,0.21405919
2018-11-21,0.3508106
2018-11-28,0.301732
2018-12-12,0.30255058
2018-12-19,0.29797646
2018-12-26,0.37648612
2019-01-02,0.7607247
2019-01-09,0.26791623
2019-01-16,0.21587102
2019-01-23,0.27086163
2019-01-30,0.36346802
2019-02-06,0.28382787
2019-02-13,0.32692543
2019-02-20,0.32406765
2019-02-27,0.2930284
2019-03-06,0.3635032
2019-03-13,0.62614316
2019-03-20,0.6801071
2019-03-27,0.74193734
2019-04-03,0.4159454
2019-04-10,0.57723176
2019-04-17,0.4875983
2019-04-24,0.50505733
2019-05-08,0.3066766
2019-05-15,0.400858
2019-05-22,0.31679046
2019-05-29,0.27328557
2019-06-05,0.21085559
2019-06-12,0.38241935
2019-06-19,0.5605261
2019-06-26,0.65793
2019-07-03,0.6643474
2019-07-10,0.33041883
2019-07-17,0.44018707
2019-07-24,0.5459222
2019-07-31,0.22884446
2019-08-14,0.63422245
2019-08-21,0.42991042
2019-08-28,0.6862947
2019-09-04,0.6221009
2019-09-11,0.20512971
2019-09-18,0.24718244
2019-09-25,0.3015865
2019-10-02,0.52439773
2019-10-09,0.5980349
2019-10-16,0.5710243
2019-10-23,0.23361573
2019-10-30,0.21715371
2019-11-06,0.26169053
2019-11-13,0.4079416
2019-11-20,0.4594557
2019-11-27,0.6008576
2019-12-04,0.67634255
2019-12-11,0.35941365
2019-12-18,0.26168752
2020-01-08,0.27426565
2020-01-15,0.30895862
2020-01-22,0.30125841
2020-01-29,0.5871088
2020-02-05,0.28732076
2020-02-12,0.23144294
2020-02-19,0.36411506
2020-02-26,0.25491658
2020-03-04,0.24501085
2020-03-11,0.33070537
2020-03-18,0.32324696
2020-03-25,0.24355438
2020-04-01,0.67523813
2020-04-08,0.27775002
2020-04-15,0.7286237
2020-04-22,0.7499917
2020-04-29,0.7340795
2020-05-06,0.6762729
2020-05-13,0.7384567
2020-05-20,0.63746524
2020-05-27,0.26732022
2020-06-03,0.27647766
2020-06-10,0.23785335
2020-06-17,0.24351159
2020-06-24,0.39742544
2020-07-01,0.32731313
2020-07-08,0.39162436
2020-07-15,0.5459793
2020-07-22,0.72461134
2020-07-29,0.70362073
2020-08-05,0.714182
2020-08-12,0.42272845
2020-08-19,0.5382731
2020-08-26,0.4883344
2020-09-02,0.60482436
2020-09-09,0.33461207
2020-09-16,0.36374706
2020-09-23,0.6156114
2020-09-30,0.41454917
2020-10-07,0.3506629
2020-10-14,0.69724977
2020-10-21,0.757681
2020-10-28,0.68810755
2020-11-04,0.65911627
2020-11-18,0.5064917
2020-11-25,0.5320162
2020-12-02,0.34149706
2020-12-09,0.6616781
2020-12-16,0.6610524
2020-12-23,0.628028
2020-12-30,0.6960729
2021-01-06,0.62219065
2021-01-13,0.6318137
2021-01-20,0.6729521
2021-01-27,0.69193137
2021-02-03,0.56442446
