date,Prob
2015-12-09,0.9783102
2015-12-16,0.97723365
2015-12-23,0.99691427
2015-12-30,0.9789161
2016-01-06,0.9611015
2016-01-13,0.04787165
2016-01-20,0.007966919
2016-01-27,0.013480293
2016-02-03,0.009468199
2016-02-10,0.016662978
2016-02-17,0.017496979
2016-02-24,0.032197624
2016-03-02,0.017543912
2016-03-09,0.014009678
2016-03-16,0.01023075
2016-03-23,0.019623963
2016-03-30,0.014227092
2016-04-06,0.9677336
2016-04-13,0.92802817
2016-04-20,0.9912633
2016-04-27,0.9772315
2016-05-04,0.022488892
2016-05-11,0.0097043
2016-05-18,0.015549355
2016-05-25,0.018764079
2016-06-01,0.045072224
2016-06-08,0.9702966
2016-06-15,0.028570028
2016-06-22,0.013196921
2016-06-29,0.015085318
2016-07-06,0.03141957
2016-07-13,0.01605458
2016-07-27,0.011207642
2016-08-03,0.010943463
2016-08-10,0.0032157474
2016-08-17,0.98720527
2016-08-24,0.009964355
2016-08-31,0.0258936
2016-09-07,0.97089684
2016-09-14,0.004269416
2016-09-21,0.95626426
2016-09-28,0.9798409
2016-10-05,0.952055
2016-10-12,0.99085885
2016-10-19,0.9568578
2016-10-26,0.98245347
2016-11-02,0.95474553
2016-11-09,0.99282795
2016-11-16,0.044874627
2016-11-23,0.948132
2016-11-30,0.9650065
2016-12-07,0.9828477
2016-12-14,0.0167453
2016-12-21,0.008800451
2016-12-28,0.017464072
2017-01-04,0.004046688
2017-01-11,0.008125546
2017-01-18,0.0105922
2017-01-25,0.021673324
2017-02-01,0.013374948
2017-02-08,0.04359369
2017-02-15,0.0199534
2017-02-22,0.007530601
2017-03-01,0.042882424
2017-03-08,0.047435805
2017-03-15,0.98385966
2017-03-22,0.93490946
2017-03-29,0.012424411
2017-04-05,0.010173003
2017-04-12,0.011476697
2017-04-19,0.0023121203
2017-04-26,0.01135447
2017-05-03,0.022281853
2017-05-10,0.0062563843
2017-05-17,0.004816717
2017-05-24,0.9792635
2017-05-31,0.008658091
2017-06-07,0.9898919
2017-06-14,0.022172304
2017-06-21,0.008253816
2017-06-28,0.0035217712
2017-07-05,0.0007830761
2017-07-12,0.0059617553
2017-07-19,0.004176586
2017-07-26,0.01427796
2017-08-02,0.032282513
2017-08-09,0.0058910404
2017-08-16,0.0033947274
2017-08-23,0.028574528
2017-08-30,0.9946396
2017-09-06,0.029105011
2017-09-13,0.0033628852
2017-09-20,0.03635999
2017-09-27,0.025008796
2017-10-04,0.027580805
2017-10-11,0.013276323
2017-10-18,0.9691152
2017-10-25,0.015962753
2017-11-01,0.013075454
2017-11-08,0.96471626
2017-11-15,0.015411103
2017-11-22,0.98826724
2017-11-29,0.967601
2017-12-06,0.014863237
2017-12-13,0.025760027
2017-12-20,0.027372286
2017-12-27,0.022655798
2018-01-03,0.0051628356
2018-01-10,0.9631189
2018-01-17,0.9827031
2018-01-24,0.9847956
2018-01-31,0.9805642
2018-02-07,0.07290066
2018-02-14,0.02943312
2018-02-21,0.026861688
2018-02-28,0.98072493
2018-03-07,0.97810864
2018-03-14,0.99025553
2018-03-21,0.99510103
2018-03-28,0.9816088
2018-04-04,0.997815
2018-04-11,0.9699996
2018-04-18,0.994766
2018-04-25,0.003999598
2018-05-02,0.9613245
2018-05-09,0.03662031
2018-05-16,0.98525363
2018-05-23,0.988665
2018-05-30,0.97078
2018-06-06,0.984821
2018-06-13,0.9739293
2018-06-20,0.9501503
2018-06-27,0.007322252
2018-07-11,0.0022600978
2018-07-18,0.97791046
2018-07-25,0.9363545
2018-08-01,0.996834
2018-08-08,0.99039584
2018-08-15,0.96173805
2018-08-22,0.9822254
2018-08-29,0.9603518
2018-09-05,0.019020313
2018-09-12,0.9483087
2018-09-19,0.99214995
2018-09-26,0.96079326
2018-10-03,0.9652052
2018-10-10,0.04489499
2018-10-17,0.9880178
2018-10-24,0.0064068954
2018-10-31,0.026189312
2018-11-07,0.98399967
2018-11-14,0.050578173
2018-11-21,0.97625536
2018-11-28,0.98941374
2018-12-12,0.018397668
2018-12-19,0.05524356
2018-12-26,0.0015769147
2019-01-02,0.015242279
2019-01-09,0.005598527
2019-01-16,0.029844776
2019-01-23,0.0144953085
2019-01-30,0.02809324
2019-02-06,0.9185366
2019-02-13,0.009223007
2019-02-20,0.030772062
2019-02-27,0.9570762
2019-03-06,0.01857519
2019-03-13,0.023613274
2019-03-20,0.022917895
2019-03-27,0.015231625
2019-04-03,0.99161947
2019-04-10,0.9815098
2019-04-17,0.964269
2019-04-24,0.9642302
2019-05-08,0.9713297
2019-05-15,0.013828997
2019-05-22,0.028608244
2019-05-29,0.010441952
2019-06-05,0.013260878
2019-06-12,0.006526094
2019-06-19,0.021010691
2019-06-26,0.034148835
2019-07-03,0.9882057
2019-07-10,0.9896395
2019-07-17,0.9905467
2019-07-24,0.96316284
2019-07-31,0.9739145
2019-08-14,0.0369318
2019-08-21,0.07298172
2019-08-28,0.014255302
2019-09-04,0.95999885
2019-09-11,0.9639253
2019-09-18,0.030883104
2019-09-25,0.013473979
2019-10-02,0.03731552
2019-10-09,0.029732596
2019-10-16,0.03000679
2019-10-23,0.007801396
2019-10-30,0.00050086004
2019-11-06,0.9300576
2019-11-13,0.012919293
2019-11-20,0.01627388
2019-11-27,0.006037247
2019-12-04,0.014773452
2019-12-11,0.0070815464
2019-12-18,0.075225346
2020-01-08,0.9768578
2020-01-15,0.9291915
2020-01-22,0.9255094
2020-01-29,0.9656504
2020-02-05,0.9945913
2020-02-12,0.96908903
2020-02-19,0.94878495
2020-02-26,0.9766615
2020-03-04,0.99045116
2020-03-11,0.97749037
2020-03-18,0.051774535
2020-03-25,0.024289496
2020-04-01,0.011828092
2020-04-08,0.013589044
2020-04-15,0.019807119
2020-04-22,0.04897993
2020-04-29,0.9526114
2020-05-06,0.010167095
2020-05-13,0.021872807
2020-05-20,0.01491205
2020-05-27,0.031045465
2020-06-03,0.016297508
2020-06-10,0.0020667876
2020-06-17,0.011952896
2020-06-24,0.035443343
2020-07-01,0.004221431
2020-07-08,0.0058040037
2020-07-15,0.0009660357
2020-07-22,0.012024838
2020-07-29,0.010261906
2020-08-05,0.043363336
2020-08-12,0.92871004
2020-08-19,0.036772702
2020-08-26,0.9535757
2020-09-02,0.9827817
2020-09-09,0.01079273
2020-09-16,0.011938173
2020-09-23,0.032606564
2020-09-30,0.023450123
2020-10-07,0.01827282
2020-10-14,0.038310762
2020-10-21,0.019321145
2020-10-28,0.024266537
2020-11-04,0.048562255
2020-11-18,0.008418282
2020-11-25,0.004583431
2020-12-02,0.011443109
2020-12-09,0.0025540555
2020-12-16,0.0030856542
2020-12-23,0.03267647
2020-12-30,0.017460048
2021-01-06,0.030522497
2021-01-13,0.020562585
2021-01-20,0.0031068455
2021-01-27,0.026090007
2021-02-03,0.96550983
2021-02-10,0.97672814
2021-02-17,0.9710444
2021-02-24,0.957455
2021-03-03,0.96583176
2021-03-10,0.016619109
2021-03-17,0.9729618
2021-03-24,0.01964927
2021-03-31,0.019550575
2021-04-07,0.010030682
2021-04-14,0.9597511
2021-04-21,0.96195495
2021-04-28,0.94858676
2021-05-05,0.0037808174
2021-05-12,0.017280238
2021-05-19,0.0074893236
2021-05-26,0.015894044
2021-06-02,0.9598154
2021-06-09,0.9793099
