date,USDCOP,SPX,USTTEN,XAU,EEM
2018-12-12,0.0005890064,0.9874751,0.30255058,0.06921259,0.018397668
2018-12-19,0.031513095,0.018627021,0.29797646,0.058134757,0.05524356
2018-12-26,0.008248937,0.004347793,0.37648612,0.06363809,0.0015769147
2019-01-02,0.011827781,0.00019211024,0.7607247,0.07647767,0.015242279
2019-01-09,0.003203773,1.9160184e-06,0.26791623,0.043799363,0.005598527
2019-01-16,0.9878384,0.0023876908,0.21587102,0.024261527,0.029844776
2019-01-23,0.010557535,7.79188e-05,0.27086163,0.019323902,0.0144953085
2019-01-30,0.0036684372,0.0014195971,0.36346802,0.9647008,0.02809324
2019-02-06,0.0037449743,0.0011387982,0.28382787,0.9572601,0.9185366
2019-02-13,0.9930686,0.0006021331,0.32692543,0.0038211767,0.009223007
2019-02-20,0.036340393,0.0013741872,0.32406765,0.9839469,0.030772062
2019-02-27,0.990256,0.0010876019,0.2930284,0.97068864,0.9570762
2019-03-06,0.9961158,0.006509553,0.3635032,0.014282229,0.01857519
2019-03-13,0.012154703,0.001260329,0.62614316,0.9926884,0.023613274
2019-03-20,0.98632807,0.0004356721,0.6801071,0.99675,0.022917895
2019-03-27,0.98828375,4.8297215e-06,0.74193734,0.9570801,0.015231625
2019-04-03,0.9994295,0.0006031328,0.4159454,0.9954146,0.99161947
2019-04-10,0.9893253,0.99868196,0.57723176,0.9996575,0.9815098
2019-04-17,0.97974247,0.9965327,0.4875983,0.06704486,0.964269
2019-04-24,0.9937867,0.99289167,0.50505733,0.9615555,0.9642302
2019-05-08,0.9953744,0.99331,0.3066766,0.023998966,0.9713297
2019-05-15,0.0020462195,0.012584973,0.400858,0.03801227,0.013828997
2019-05-22,0.0011330438,0.00022166733,0.31679046,0.016372135,0.028608244
2019-05-29,4.304737e-05,0.0059749777,0.27328557,0.0076944637,0.010441952
2019-06-05,0.046454113,0.0020669783,0.21085559,0.057366557,0.013260878
2019-06-12,2.2957809e-05,0.00039256815,0.38241935,0.101398245,0.006526094
2019-06-19,0.006479423,0.00015020304,0.5605261,0.026410012,0.021010691
2019-06-26,0.99156463,0.00044233733,0.65793,0.014500615,0.034148835
2019-07-03,0.98890823,0.9910398,0.6643474,0.99238867,0.9882057
2019-07-10,0.9745874,0.9843178,0.33041883,0.032753706,0.9896395
2019-07-17,0.97671163,0.99755824,0.44018707,0.039278015,0.9905467
2019-07-24,0.9949202,0.9900788,0.5459222,0.04592875,0.96316284
2019-07-31,0.98293763,0.99745923,0.22884446,0.020047596,0.9739145
2019-08-14,0.003160093,0.0052125417,0.63422245,0.99530774,0.0369318
2019-08-21,0.012562778,0.0074211266,0.42991042,0.9767079,0.07298172
2019-08-28,0.0036055744,0.011454415,0.6862947,0.9361235,0.014255302
2019-09-04,0.985157,0.9894533,0.6221009,0.97826505,0.95999885
2019-09-11,0.989858,0.99645305,0.20512971,0.016443325,0.9639253
2019-09-18,0.9982175,0.99529594,0.24718244,0.95966,0.030883104
2019-09-25,0.0017472676,0.0015374889,0.3015865,0.91937983,0.013473979
2019-10-02,0.012426026,8.463629e-05,0.52439773,0.9988424,0.03731552
2019-10-09,0.00019778495,2.8116308e-06,0.5980349,0.9983022,0.029732596
2019-10-16,0.005606885,5.3268977e-05,0.5710243,0.99636996,0.03000679
2019-10-23,0.977454,0.0035228443,0.23361573,0.98042184,0.007801396
2019-10-30,0.99244505,0.000102104656,0.21715371,0.9536498,0.00050086004
2019-11-06,0.9877291,1.1861642e-05,0.26169053,0.963368,0.9300576
2019-11-13,0.016833609,0.005635246,0.4079416,0.05801619,0.012919293
2019-11-20,0.0017282309,0.0004222508,0.4594557,0.013088623,0.01627388
2019-11-27,0.0015474528,0.0002555331,0.6008576,0.033183172,0.006037247
2019-12-04,0.010527059,0.0087287165,0.67634255,0.036992416,0.014773452
2019-12-11,0.0038491113,0.010602569,0.35941365,0.006905983,0.0070815464
2019-12-18,0.053389724,0.014341169,0.26168752,0.06354541,0.075225346
2020-01-08,0.99750024,0.0087808855,0.27426565,0.9335835,0.9768578
2020-01-15,0.9799145,1.4387718e-05,0.30895862,0.028388733,0.9291915
2020-01-22,0.9818773,0.0033015371,0.30125841,0.036300965,0.9255094
2020-01-29,0.9714983,0.9826346,0.5871088,0.011509674,0.9656504
2020-02-05,0.9810993,0.9820504,0.28732076,0.007736164,0.9945913
2020-02-12,0.9844726,0.99931157,0.23144294,0.020638937,0.96908903
2020-02-19,0.9863355,0.9881963,0.36411506,0.9466821,0.94878495
2020-02-26,0.9742717,0.98050576,0.25491658,0.94901687,0.9766615
2020-03-04,0.99025095,0.96394724,0.24501085,0.97073114,0.99045116
2020-03-11,0.035953958,0.0096068205,0.33070537,0.02217969,0.97749037
2020-03-18,0.019496962,0.0019156319,0.32324696,0.031846076,0.051774535
2020-03-25,0.001256086,0.0051172893,0.24355438,0.039043847,0.024289496
2020-04-01,0.00022329582,0.007422247,0.67523813,0.025561882,0.011828092
2020-04-08,0.9718563,2.96409e-05,0.27775002,0.046177693,0.013589044
2020-04-15,0.010951646,1.5989667e-06,0.7286237,0.9927498,0.019807119
2020-04-22,0.0015240164,0.0001821532,0.7499917,0.030841747,0.04897993
2020-04-29,7.12845e-05,5.2902666e-05,0.7340795,0.9559021,0.9526114
2020-05-06,0.01977578,0.0028824457,0.6762729,0.0023825068,0.010167095
2020-05-13,3.0179412e-05,0.00094490126,0.7384567,0.04389837,0.021872807
2020-05-20,0.0077050114,0.00021066984,0.63746524,0.9624346,0.01491205
2020-05-27,0.008527313,6.4259834e-06,0.26732022,0.005447585,0.031045465
2020-06-03,0.93850195,0.9679648,0.27647766,0.0015263815,0.016297508
2020-06-10,0.01598284,0.99390644,0.23785335,0.020613767,0.0020667876
2020-06-17,0.024587773,0.004085436,0.24351159,0.055071454,0.011952896
2020-06-24,0.008166103,0.00030706785,0.39742544,0.0058682556,0.035443343
2020-07-01,0.0020337813,0.00084163883,0.32731313,0.032866187,0.004221431
2020-07-08,0.9866557,0.0053741406,0.39162436,0.019459583,0.0058040037
2020-07-15,0.98741144,0.00029526747,0.5459793,0.008197616,0.0009660357
2020-07-22,0.9903374,0.011686983,0.72461134,0.029350264,0.012024838
2020-07-29,0.9922536,0.009787254,0.70362073,0.9731357,0.010261906
2020-08-05,0.026203878,0.0038620392,0.714182,0.95325536,0.043363336
2020-08-12,0.000815502,0.009524001,0.42272845,0.014494293,0.92871004
2020-08-19,0.0023473261,0.0036553964,0.5382731,0.081544325,0.036772702
2020-08-26,0.9909827,0.99743634,0.4883344,0.9762982,0.9535757
2020-09-02,0.9953703,0.99334574,0.60482436,0.99729013,0.9827817
2020-09-09,0.9865541,0.012243062,0.33461207,0.98973256,0.01079273
2020-09-16,0.99298817,0.0034091447,0.36374706,0.97490805,0.011938173
2020-09-23,0.017831428,9.021851e-05,0.6156114,0.02666627,0.032606564
2020-09-30,0.017573236,0.99187815,0.41454917,0.92578316,0.023450123
2020-10-07,0.001410106,0.006640449,0.3506629,0.07755196,0.01827282
2020-10-14,0.016871272,0.0026601928,0.69724977,0.990426,0.038310762
2020-10-21,0.0013135911,0.0079346495,0.757681,0.96198255,0.019321145
2020-10-28,0.014558903,3.4138346e-05,0.68810755,0.9254816,0.024266537
2020-11-04,0.018834928,0.0024232066,0.65911627,0.9674374,0.048562255
2020-11-18,0.030886961,0.00013100595,0.5064917,0.98674726,0.008418282
2020-11-25,0.029500788,1.354715e-06,0.5320162,0.029152017,0.004583431
2020-12-02,0.00716861,0.0033382536,0.34149706,0.027582277,0.011443109
2020-12-09,0.013903588,0.0012424351,0.6616781,0.017891621,0.0025540555
2020-12-16,0.99714786,0.00076721236,0.6610524,0.99887806,0.0030856542
2020-12-23,0.006616521,0.00031425364,0.628028,0.98759496,0.03267647
2020-12-30,0.98399127,0.009455899,0.6960729,0.95416844,0.017460048
2021-01-06,0.9996153,0.012497453,0.62219065,0.9659187,0.030522497
2021-01-13,0.99726796,0.0014134349,0.6318137,0.98111904,0.020562585
2021-01-20,0.97971493,0.0021376517,0.6729521,0.9785185,0.0031068455
2021-01-27,0.00018686592,4.1225685e-05,0.69193137,0.98399645,0.026090007
2021-02-03,0.9997526,0.99945134,0.56442446,0.9645578,0.96550983
2021-02-10,0.0009144834,0.99998033,0.6729521,0.99644756,0.97672814
2021-02-17,0.9819718,0.004299772,0.66894144,0.9852417,0.9710444
2021-02-24,0.98386484,0.9999136,0.64855635,0.98278934,0.957455
2021-03-03,0.0058840048,0.001592014,0.6499802,0.88821596,0.96583176
2021-03-10,0.9689803,0.004668873,0.6729521,0.031363606,0.016619109
2021-03-17,0.9829069,0.0016111166,0.4886232,0.95866495,0.9729618
2021-03-24,0.001469305,0.0024432542,0.41387406,0.022270171,0.01964927
2021-03-31,0.9993261,0.004787993,0.5022889,0.03199685,0.019550575
2021-04-07,0.9879717,0.0003683232,0.4057612,0.049435608,0.010030682
2021-04-14,0.980049,0.9961437,0.6699919,0.017161027,0.9597511
2021-04-21,0.9765803,0.98885846,0.7930236,0.019811064,0.96195495
2021-04-28,0.9857998,0.006404771,0.5018083,0.05276034,0.94858676
2021-05-05,0.0019942618,0.00013268391,0.7053788,0.059437826,0.0037808174
2021-05-12,0.016100895,0.0035477371,0.36629325,0.01830151,0.017280238
2021-05-19,0.00096478796,0.00020111594,0.39879233,0.9982267,0.0074893236
2021-05-26,0.99961334,0.0061790687,0.5277313,0.9803971,0.015894044
2021-06-02,0.9846757,0.0040490367,0.53362393,0.96234816,0.9598154
2021-06-09,0.97391087,0.016962228,0.56800354,0.96340233,0.9793099
2021-06-16,0.98581636,0.00046470115,0.27515364,0.04448971,0.9821316
2021-06-23,0.99834335,0.014144878,0.3004766,0.06511883,0.98898965
2021-06-30,0.99903846,0.0062026177,0.38076445,0.011747042,0.98080003
2021-07-07,0.9924205,0.006274364,0.35713696,0.06056102,0.9633096
2021-07-14,0.98853046,0.009342553,0.36252826,0.99239606,0.9909175
2021-07-21,0.045657333,0.012945839,0.30006385,0.976163,0.9549653
2021-07-28,0.014606533,0.004051212,0.67500275,0.987465,0.9536069
2021-08-04,0.011424429,0.0058728224,0.635522,0.037517246,0.03620324
2021-08-11,0.012204373,0.0063607884,0.26671883,0.05103891,0.05838304
2021-08-18,0.009084852,0.001820366,0.5914865,0.02679161,0.006880417
2021-08-25,0.013207941,0.99160284,0.30976743,0.9875351,0.9942221
2021-09-01,0.9959567,0.99861145,0.5410703,0.96028656,0.97734696
2021-09-08,0.0051839896,0.9987431,0.6227659,0.9672171,0.9906942
2021-09-15,0.002287664,0.99715096,0.6549697,0.9315396,0.9823956
2021-09-22,0.014619159,2.2170658e-05,0.724554,0.012743689,0.022502335
2021-09-29,0.03502317,0.000720127,0.6357956,0.022272553,0.038779266
2021-10-06,0.9933367,0.0010065194,0.6356386,0.11670187,0.011715629
2021-10-13,0.9968465,0.004890903,0.6935307,0.03285333,0.9945852
2021-10-20,0.99559975,0.009473472,0.44466892,0.019118236,0.9684871
2021-10-27,0.9877807,0.011169496,0.57633555,0.9157024,0.9696213
2021-11-03,0.9966349,0.9949503,0.26325488,0.019824369,0.99482805
2021-11-10,0.984576,0.0063935835,0.21838067,0.97588956,0.95752656
2021-11-17,0.99978286,0.9999968,0.33433872,0.64560443,0.36919674
2021-11-24,0.0012927824,0.9902687,0.25460374,0.4189856,0.7767582
2021-12-01,0.0056798714,0.02842362,0.34567168,0.88274777,0.46625614
2021-12-15,0.49597386,0.8922947,0.43525538,0.052081924,0.30499163
2021-12-22,0.80844164,0.1456585,0.60144544,0.91697896,0.15848543
2021-12-29,0.4340256,0.9133301,0.53954875,0.056703582,0.982644
2022-01-05,0.88856083,0.13700844,0.61452955,0.79427963,0.60345566
2022-01-12,0.915538,0.77474415,0.5566021,0.7862725,0.44304094
2022-01-19,0.44024038,1.0723647e-05,0.5580555,0.85292155,0.33001694
2022-01-26,0.00036002003,5.8057543e-05,0.37789592,0.18301171,0.13199592
2022-02-02,0.19119231,0.996698,0.5929107,0.908592,0.6816942
2022-02-09,0.79019326,0.9990559,0.5382304,0.27552918,0.99516535
2022-02-16,0.99856657,0.74877036,0.36291245,0.8047385,0.6510891
2022-02-23,0.5420519,0.9341233,0.3497517,0.2736424,0.8736399
2022-03-02,0.8588879,0.69815457,0.4076866,0.9859861,0.41840473
2022-03-09,0.9544658,0.13917238,0.24705319,0.1097853,0.9475273
2022-03-16,0.10114711,0.0029809165,0.49249598,0.982577,0.36621076
2022-03-23,0.96452236,0.22475892,0.4359471,0.34087706,0.5942869
2022-03-30,0.96488255,0.5820165,0.6236011,0.99088216,0.43875736
2022-04-06,0.046403784,0.14785156,0.59024876,0.33846724,0.8845618
2022-04-13,0.24368957,1.2383475e-05,0.54468787,0.45059702,0.8400875
2022-04-20,0.99988997,0.1809981,0.43157437,0.1748802,0.7554376
2022-04-27,0.9851334,0.6319724,0.4743269,0.1528861,0.54846084
2022-05-04,0.01690254,0.8863448,0.4661413,0.51963216,0.91751117
2022-05-11,0.99958223,0.0033875674,0.28935084,0.0635773,0.3624786
2022-05-18,0.71110886,0.23444565,0.42755637,0.97186995,0.84411794
2022-05-25,0.19720364,0.0043707513,0.57050234,0.13930158,0.09931702
2022-06-01,0.8132177,0.007096146,0.2674501,0.5304811,0.9139965
2022-06-08,0.1566118,0.66251004,0.2926627,0.40258813,0.3938458
2022-06-15,0.021824647,0.0010017181,0.41350454,0.88519186,0.5527945
2022-06-22,0.07628258,0.002731702,0.37779287,0.30735826,0.30393156
2022-06-29,0.0014992408,0.00021566998,0.4520488,0.7598229,0.1068844
2022-07-06,0.73453707,0.0065092943,0.35975316,0.99408865,0.2497159
2022-07-13,0.042427924,7.9771e-05,0.47486532,0.8909893,0.011126147
2022-07-27,0.011858327,0.0003160968,0.7042517,0.031313162,0.011400112
2022-08-03,0.9600841,0.009433634,0.53278613,0.005138139,0.97946024
2022-08-10,0.003972719,0.0004401189,0.34419575,0.29270563,0.1339518
2022-08-17,0.2800887,0.81309843,0.5163445,0.37606165,0.44944015
2022-08-24,0.9826993,0.008824787,0.50455433,0.29906192,0.96894896
2022-08-31,0.67003393,0.04861463,0.1966048,0.38082528,0.9909271
2022-09-07,0.31064594,0.9592187,0.32534504,0.022420816,0.81092924
2022-09-14,0.9988016,0.86937493,0.26742634,0.82558054,0.9661139
2022-09-21,0.8967289,0.9225846,0.39686108,0.7693736,0.4827739
2022-09-28,0.86808956,0.1335291,0.3403747,0.058682755,0.36653852
2022-10-05,0.030147836,0.96314836,0.27867094,0.45447496,0.81681526
2022-10-12,0.8891028,0.16776723,0.58028877,0.34611836,0.43621495
2022-10-19,0.5092597,0.016765254,0.42603877,0.4292034,0.13075964
2022-10-26,0.041699074,0.01615538,0.43426502,0.2752253,0.019374149
2022-11-02,0.8289384,0.00012148245,0.27776366,0.117839135,0.032943174
2022-11-09,0.90925306,0.009889815,0.2779871,0.91432476,0.48696077
2022-11-16,0.021023339,7.615344e-05,0.6628462,0.43319464,0.0035481534
2022-11-23,0.033579018,0.0007022758,0.40795845,0.3562172,0.88513166
2022-11-30,0.9999844,0.8042495,0.6066968,0.9153422,0.8000886
2022-12-07,0.26158938,0.020342918,0.50935066,0.5480317,0.13980235
2022-12-14,0.6899152,0.018240223,0.572348,0.8845955,0.04590456
2022-12-21,0.6674723,0.26780653,0.47953036,0.97080964,0.43428934
2022-12-28,0.23935427,5.4312513e-05,0.4198224,0.97243756,0.6573852
2023-01-04,0.9426271,0.0017819647,0.3552601,0.018114053,0.0051314496
2023-01-11,0.91010606,0.00793314,0.65945286,0.2704748,0.030123524
2023-01-18,0.9604088,0.0015506094,0.72143894,0.8227067,0.010933846
2023-01-25,0.9831077,0.029117538,0.72417694,0.07422321,0.0031452542
2023-02-01,0.99958223,3.7061625e-05,0.6837269,0.8708501,0.7042077
2023-02-08,0.9917789,0.516646,0.493561,0.65049046,0.31167346
2023-02-15,0.012242284,0.96918094,0.3416167,0.0658937,0.7123712
2023-02-22,0.0014930264,0.5905669,0.40954626,0.10863633,0.10660399
2023-03-01,0.18824495,0.21863854,0.32090965,0.9441945,0.91623694
2023-03-08,0.8666811,0.03505392,0.30159593,0.23308294,0.39527804
2023-03-15,0.9488212,0.6193238,0.26953965,0.88560164,0.6923961
2023-03-22,0.024668418,0.011666088,0.31909332,0.9177225,0.8363342
2023-03-29,0.5032039,0.99809235,0.34383944,0.15142316,0.9654289
2023-04-05,0.47101438,6.129722e-05,0.7081945,0.9625321,0.7143146
2023-04-12,0.21781626,0.0008791487,0.6382924,0.8457762,0.23447378
2023-04-19,0.99821424,5.7641813e-05,0.30341277,0.8455317,0.71231747
2023-04-26,0.24633797,0.0060440693,0.39210907,0.79010993,0.7759
2023-05-03,0.98028094,0.0010315168,0.5895798,0.9800996,0.627023
2023-05-10,0.99980575,0.06504327,0.5427799,0.99726224,0.6930722
2023-05-17,0.7833804,0.09202127,0.5683014,0.9124211,0.26431137
2023-05-24,0.7115441,9.2546274e-05,0.5691685,0.7046145,0.63841265
2023-05-31,0.99967587,0.97068655,0.5524652,0.96245813,0.14386131
2023-06-07,0.19332267,0.09674668,0.39876768,0.95228183,0.0026475263
2023-06-14,0.99827933,0.9899715,0.62176204,0.97464705,0.09919116
2023-06-21,0.43660787,0.01051096,0.69962466,0.08076933,0.01954768
2023-06-28,0.0601517,0.123199895,0.6756448,0.19791922,0.8870397
2023-07-05,0.88325787,0.94849163,0.6534781,0.25597373,0.7627112
2023-07-12,0.092054516,0.9078997,0.6726958,0.1113999,0.030221965
2023-07-19,0.7953888,2.217551e-06,0.6554861,0.8749705,0.16593754
2023-07-26,0.90097296,0.85930634,0.5495617,0.38764068,0.084832996
2023-08-02,0.77569544,0.00043814746,0.62906426,0.045065943,0.43546852
2023-08-09,0.04058772,0.00082847534,0.6697643,0.10022688,0.13450049
2023-08-16,0.91006464,0.0033349332,0.5473678,0.61839646,0.53015333
2023-08-23,0.9679445,0.0036298388,0.66110855,0.7641626,0.21099183
2023-08-30,0.061191168,0.5574439,0.61508524,0.9659572,0.063974656
2023-09-06,0.99997294,0.021561624,0.5944728,0.85871077,0.79571
2023-09-13,0.039714605,0.0006845326,0.60521317,0.017468844,0.5388445
2023-09-20,0.9995321,0.00062407315,0.4309433,0.8989647,0.8531545
2023-09-27,0.7937409,0.00018459331,0.37187654,0.7076474,0.2903319
2023-10-04,0.88778055,0.030869532,0.32632944,0.13711572,0.6688054
2023-10-11,0.003558464,0.45649302,0.26685995,0.12137703,0.7430379
2023-10-18,0.10880649,0.2450548,0.37200204,0.25865105,0.962804
2023-10-25,0.834437,0.4178454,0.6810146,0.8704272,0.019067597
