date,SPX,EEM,XAU,USTTEN,USDCOP
2011-03-23,-0.017828017042344744,0.029018926655880774,0.05263320423846423,0.026791479160433677,-0.006997728323441796
2011-03-24,-0.009279839197964162,0.049972546807921445,0.047700177267126234,0.026182422750634538,-0.0048005871138688885
2011-03-25,-0.011615938703048627,0.03689979218318245,0.05235099047663389,0.018060027240511478,-0.005024803761127286
2011-03-28,-0.016749618641391146,0.03665473322747807,0.04207544939047469,0.017899174797308882,-0.005873264794143964
2011-03-29,-0.006474176988613046,0.04618022290518654,0.03194770860861813,0.012071968953641982,-0.008621345137984626
2011-03-30,-0.006049752368216895,0.05058451917591437,0.034743267875999136,0.017569289092869173,-0.014842135713177947
2011-03-31,-0.010951779592766334,0.05576946601621294,0.034176064597572664,0.010828738895379015,-0.005436393749851219
2011-04-01,-0.00792403096685946,0.06560413757606044,0.027489384906570765,0.013733709340277372,-0.011628060484308391
2011-04-04,-0.007578851470095663,0.07406169906537048,0.01941986338049598,0.016335060845421374,-0.011717657706530615
2011-04-05,0.012975620860675156,0.10453483470311478,0.03973216033318765,0.00033444477350693633,-0.029691160953336498
2011-04-06,0.02129527225194436,0.10903097925341101,0.033513039124732295,-0.002479716637120598,-0.03603196687400587
2011-04-07,0.020768966073092938,0.10560503889430949,0.03883236448589976,-0.0055066499029842245,-0.0360346390593184
2011-04-08,0.006261231534703333,0.09467089578063491,0.0445463799077284,-0.011020444601817926,-0.04445539761496088
2011-04-11,-0.0020816999009676935,0.07689633139971712,0.03605912362314869,-0.010425146134895775,-0.0457687803254127
2011-04-12,0.005975999376022978,0.06822764791604387,0.013581328227561227,-0.0055933271368919495,-0.04882857379202479
2011-04-13,0.004552307840662622,0.06285011355801955,0.01587993643165027,0.003402931879506026,-0.048787957353100236
2011-04-14,-0.012436419732264843,0.04624348104811445,0.04033030657959267,0.007217796885380271,-0.04823495378094242
2011-04-15,-0.001113286468138657,0.0466605518534883,0.03834140546399364,0.009220136189442623,-0.0505626265022461
2011-04-18,-0.0038160542165632757,0.03527028005274743,0.043219871477646096,0.013798375772090511,-0.05034322812515555
2011-04-19,-0.006984434946142015,0.03625125729941125,0.046171302877762894,0.017618590632275558,-0.05178684401627616
2011-04-20,0.007795118686318769,0.057726232720986606,0.04886504716478677,0.007397437488394826,-0.05025226728869527
2011-04-21,0.03212431978616186,0.09648675610342038,0.06381225966924536,-0.0005741769827571367,-0.045148425425585
2011-04-22,0.02506878903427145,0.08622353685325174,0.06114689096533204,0.0035076506068567903,-0.04698049793565469
2011-04-25,0.02953506165085849,0.07227043177827458,0.055098709786252094,0.0020198402713754514,-0.0521724809382662
2011-04-26,0.049738105975974264,0.0976435773509929,0.07622703672436641,0.0022158886991886354,-0.05377417058687432
2011-04-27,0.07565596095797882,0.11648672994561489,0.08755863030087584,-0.012587390956021065,-0.06525694966955757
2011-04-28,0.0659036769302473,0.09601465323958878,0.09012186577176351,-0.0019401104110035607,-0.06142821710261835
2011-04-29,0.06389289489069672,0.10026242193839431,0.09741253529277599,0.0011013996185128955,-0.05700993290410512
2011-05-02,0.0472640229287081,0.0814642668336297,0.07918733579739551,0.006680388124195624,-0.05490055866079287
2011-05-03,0.04743587531111776,0.05582991740011641,0.07294671205615867,0.009102295200971364,-0.05498213006391698
2011-05-04,0.03764727007421346,0.026123246605140024,0.053363598573461575,0.013623966469300986,-0.05609331923415668
2011-05-05,0.01923863387243454,0.005051578833272097,0.030208202502095372,0.023420069166968652,-0.055418018013103185
2011-05-06,0.01989515508069774,0.01904022369915697,0.0449235668051519,0.02662257819045426,-0.053900721859063326
2011-05-09,0.027187924139071073,0.026092537000556627,0.06370868667163278,0.024810497878987627,-0.04847969691711326
2011-05-10,0.028186876892591854,0.026309130064166287,0.06668205032925369,0.02503361440028645,-0.053536757993144515
2011-05-11,0.010350834267607476,-0.008742770092789414,0.053651402389658945,0.02518123172977647,-0.03439758019271887
2011-05-12,0.017065413700269053,-0.014487008331390402,0.050165721337377615,0.022885388624429084,-0.03907608878121518
2011-05-13,0.004014716011165173,-0.05251803428344648,0.045440598478958025,0.024798851243598687,-0.022940029048649547
2011-05-16,-0.0025541454873304966,-0.06246861087359985,0.03783769193778065,0.024758706803224236,-0.015637701771549415
2011-05-17,-0.002742702565791672,-0.05726479116040431,0.02096897614782443,0.032368449185296105,-0.005297768641546444
2011-05-18,0.003841243485305262,-0.046634216514363794,0.025184557113294943,0.032473817624028886,-0.007066812434719456
2011-05-19,0.007538015081569272,-0.05214646036954215,0.02377224444510665,0.03320954199476147,-0.005772277350359005
2011-05-20,0.0038325164140282516,-0.06118683018565944,0.024988411609910104,0.03794709329909745,-0.002240584289124324
2011-05-23,-0.005367504360205709,-0.07036605133630415,0.03620897193976901,0.03990202552674245,0.004601192858489405
2011-05-24,0.001611897978298621,-0.041449080352773414,0.04945262218802291,0.03339307916673863,0.005607570781491602
2011-05-25,0.0045998380837411375,-0.04751338352561882,0.04559731218268259,0.029417491309612402,0.006062418378539079
2011-05-26,0.008461498626818796,-0.037795196162060236,0.03010232801865529,0.038626633877671936,0.010092409789094085
2011-05-27,0.008616385104487572,-0.028592544887650877,0.03276205266272064,0.02992642728522307,0.0039281341780962155
2011-05-30,0.01969535335674787,-0.003136437490130272,0.02845506048429336,0.02716657054199472,0.003014136124639042
2011-05-31,0.02451756100824443,-0.0012335269619359313,0.025943614532291766,0.02728937586129757,-0.0006575552404809149
2011-06-01,-0.011955180558134028,-0.04271696670466266,0.02460819124990512,0.040725383882810925,0.004354961391394586
2011-06-02,-0.01845105601608519,-0.04202683897103941,0.018937354440763263,0.03246379087892881,0.00039227250715956493
2011-06-03,-0.028232619598005344,-0.047027891277984214,0.023114378925257143,0.03557904347425137,0.00036510357201217035
2011-06-06,-0.03744973031298503,-0.055139391848090795,0.024478499632588014,0.03252888851903861,0.0004398022758668402
2011-06-07,-0.047346030626505775,-0.05591709413445695,0.024837526692588808,0.027971190579408563,-0.013553365687457474
2011-06-08,-0.05777215177923241,-0.06131084803599377,0.006884989591096167,0.03651852089064923,0.0009610362218906019
2011-06-09,-0.053970854698295004,-0.045275222061987586,0.005051663568368716,0.028091363026033107,0.001725417976685384
2011-06-10,-0.07034733834133164,-0.0732160623312591,-0.0209573514172348,0.028336380115733684,0.004236050558071244
2011-06-13,-0.06792454826716199,-0.07513906666715998,-0.01947074022401627,0.026523631225935144,0.003699896837867611
2011-06-14,-0.05200662124917115,-0.03761447750877522,-0.007791194620683129,0.014596573073107764,0.002424200803114624
2011-06-15,-0.06271335128860092,-0.04269523890193559,0.009687657807953113,0.022460310717621265,0.013432121991807473
2011-06-16,-0.05184929138135083,-0.04070827714280535,0.03680988704207266,0.02047840873712777,0.016690868232689216
2011-06-17,-0.05262155067689606,-0.05233010111599091,0.028878638646179813,0.018741613363875163,0.010799071819880197
2011-06-20,-0.0517820825740827,-0.055723536348727114,0.017595147360150307,0.018818163335174783,-0.00282362226351419
2011-06-21,-0.04648212209468442,-0.04924007112808327,0.019605269842003902,0.021082547210049124,-0.004518421209657035
2011-06-22,-0.04179794648472055,-0.046868532698330544,0.03117261543932021,0.01672479843552801,-0.018468393722501843
2011-06-23,-0.04951337078769655,-0.05110679169643438,0.010253518652983637,0.02771003643215628,-0.008079441390831946
2011-06-24,-0.05320836592754198,-0.030731697828369965,0.004937128486099556,0.027407628056237667,-0.0072004636571814384
2011-06-27,-0.03784216669240724,-0.01765765085528116,0.005757800632762106,0.01994227600270803,-0.01460459093428166
2011-06-28,-0.02461229105588976,-0.0072603351167747875,0.00973919577488818,0.009125300782433773,-0.024643648983330747
2011-06-29,-0.025128866997953005,-0.014127804828883333,0.010201762616858054,0.0077456994010159826,-0.0223487750649546
2011-06-30,-0.017236111173920533,0.00315623618143741,0.004610058073440882,0.003030674071543212,-0.027101048155966062
2011-07-01,0.004788743653378294,0.022892945587514625,-0.016535584084113677,-0.0009122630971381063,-0.030255507206971895
2011-07-04,0.01678599013874853,0.04393279426814857,-0.013872057315742457,-0.0022629874084879667,-0.036683760179347956
2011-07-05,0.01627669535623747,0.03358642863184986,-0.007191863601047249,0.0015468512540191613,-0.0352502937179831
2011-07-06,0.014107088106051793,0.024771034736825855,0.0023769544935213654,0.003965783303155162,-0.037379409096655374
2011-07-07,0.020553858986971426,0.02569868782130729,0.00862515014252231,-0.004455534092571568,-0.03712882054929247
2011-07-08,0.009495753433076157,0.003762546244800677,0.0050315796532582795,0.005934249974561159,-0.02694433450620808
2011-07-11,-0.008760369766580935,-0.024593141098033823,0.009715659521004507,0.014739665986973936,-0.021588968829909197
2011-07-12,-0.02374079096164824,-0.050935468016266604,0.020642010964515817,0.01711570995332633,-0.013779308890683904
2011-07-13,0.0024085686745541615,-0.016714659735981338,0.027258022055348326,0.006886548693853455,-0.020143374425203205
2011-07-14,-0.003104727855443979,-0.036880489573090404,0.03433984333613164,0.00836205772686849,-0.02168468401881999
2011-07-15,0.01221587640635629,-0.025601736811133813,0.03273376683056974,0.008670334951996641,-0.014704356123646008
2011-07-18,0.01487133877359544,-0.021026305621513898,0.038240878166980366,0.007625675363638003,-0.016070629955134662
2011-07-19,0.03200524353220323,-0.014428427685101799,0.028329529778016796,0.011493939652118913,-0.006742777480217393
2011-07-20,0.03552995199720007,-0.004252611129313244,0.040030838767051956,0.0030089426034345264,-0.01121690799821844
2011-07-21,0.041634697546862186,0.003782311716498833,0.02971637021726706,0.0006913154104928463,-0.011163945234509452
2011-07-22,0.056620626389439425,0.025075687003324167,0.04473707749870031,0.0026611157044441804,-0.013513026756711014
2011-07-25,0.05029305378230138,0.024697870227747026,0.06288357149167864,0.0006891223764488613,-0.010806723401376967
2011-07-26,0.033646835147395256,0.013080355272552316,0.060680974218123455,0.013932350515231583,-0.008615621952097051
2011-07-27,0.030714663149507455,0.016998795546978834,0.05247908598354232,0.0012409448577798013,-0.013762672740908248
2011-07-28,0.02572261228527838,0.025476334670402757,0.05492983111046471,0.000677361409797012,-0.013713362084783813
2011-07-29,0.016210794266615532,0.028419566042945613,0.055375829054119,0.014245960602412447,-0.00910674279129354
2011-08-01,0.006689301051652153,0.029100016486440956,0.04987140900370356,0.01963578653465297,-0.012517624619892639
2011-08-02,-0.03253384513152815,-0.020395586566940564,0.07060404493320312,0.03251016181816909,-0.006672945944212779
2011-08-03,-0.021041176974022333,-0.003929709451099413,0.07027592849533279,0.03169630364701871,-0.006612757601831099
2011-08-04,-0.06721083290309283,-0.06153003377210724,0.07903300615788336,0.04355643430555338,-0.0020374515415477303
2011-08-05,-0.05599092603744987,-0.06632766649157139,0.10203062912689556,0.026768596920065533,-0.005259719116811038
2011-08-08,-0.13409177369830727,-0.16496277663662653,0.13792031721575854,0.051792300606912936,0.009262783061985441
2011-08-09,-0.10063563228811168,-0.12154062234184608,0.14813284683465522,0.06568098437595765,0.015335254703963566
2011-08-10,-0.15404105432570753,-0.18517122803314215,0.17038926098516635,0.08395286885018739,0.007771918884119836
2011-08-11,-0.11885885038667701,-0.14216398463403068,0.16195350417352708,0.06853118232702562,0.009625217939883673
2011-08-12,-0.12791785992832055,-0.15439295723607502,0.16066704471667456,0.07729088807347523,0.011142235867268835
2011-08-15,-0.10636707413875592,-0.13139793205471337,0.1657998666897856,0.07311683279659147,0.01108580542282439
2011-08-16,-0.11481632221982394,-0.13954385232387398,0.16384911256520832,0.07508128633172546,0.0011914097551054845
2011-08-17,-0.11487793851261001,-0.1257348942717101,0.15831285374360418,0.07844129717057258,-0.0015462416133985404
2011-08-18,-0.1708886622397089,-0.18778198237427066,0.17416803492935354,0.08924560076366742,0.007560322377330116
2011-08-19,-0.17902590694747206,-0.18889433075486786,0.1818303353430708,0.08017392033279105,0.010861489471564536
2011-08-22,-0.16051170200566575,-0.16154721636691824,0.20001857408358853,0.06776822548629365,0.0037408440515893974
2011-08-23,-0.12235809202639752,-0.11694318894676342,0.15391920361860711,0.06043984876233152,0.010901636112906154
2011-08-24,-0.11242450142301051,-0.14287110193497926,0.10588932587561764,0.04878811052162664,0.014247132296334609
2011-08-25,-0.12137367286912522,-0.1517381334218744,0.11150015717665931,0.06039719696443899,0.022451151299745054
2011-08-26,-0.11190431991849047,-0.14109158721280116,0.13676176798374387,0.05965035643300679,0.01738753516757026
2011-08-29,-0.07584541169048145,-0.09763290994675125,0.10832845847765091,0.05597755395860606,0.01459850441905251
2011-08-30,-0.08968659257994277,-0.11062236991918144,0.1445376453815207,0.058569065279676175,0.01454788721644016
2011-08-31,-0.08410561230561904,-0.09328793442355701,0.13162771349375021,0.0585990967294129,0.009659573017835188
2011-09-01,-0.10950329823753414,-0.11453746928334711,0.13810267681777094,0.07327490670546932,0.01234530721256344
2011-09-02,-0.1360177154150099,-0.13674446386918443,0.16201047280277034,0.0808143578360779,0.013281124648809772
2011-09-05,-0.1303586945531141,-0.13464362276037256,0.16323118244580004,0.0839488167855848,0.008903081187033793
2011-09-06,-0.13370945167409343,-0.14840323728568286,0.14673567583072264,0.08015757335684136,0.016214264681115455
2011-09-07,-0.084947850997657,-0.10140939083655123,0.11919032786318952,0.07753937280202118,0.01054479625851741
2011-09-08,-0.09237753632922702,-0.12470847478289078,0.1461223579930351,0.07990611279724892,0.006597708930420189
2011-09-09,-0.1129746451605997,-0.16335586984280612,0.13142336731513013,0.07265384520732626,0.008494111365730472
2011-09-12,-0.10189231803839963,-0.16450793433792094,0.1141798393377873,0.06594650065509075,0.02786702969137591
2011-09-13,-0.06692457723403122,-0.13171679399751482,0.09986333182681097,0.0515974333408207,0.02138826640706581
2011-09-14,-0.058538078072776174,-0.1309798704491378,0.09087339442096959,0.05286762908111112,0.028431430508224727
2011-09-15,0.007504663352404044,-0.05762515830583152,0.08283631052046396,0.02709314541537072,0.016582462679917448
2011-09-16,0.013770250585297142,-0.04934221882511617,0.08489469184350072,0.04272262205965884,0.015439908381232726
2011-09-19,0.0728776687418703,0.00765700525119454,0.0339626158497855,0.031121292967033413,0.0201973583038709
2011-09-20,0.024897901153077145,-0.056759882706546076,0.03540362527270791,0.026453811575943446,0.023685129335625187
2011-09-21,0.040223650017347734,-0.040151378646234394,-0.006136103849160754,0.02142492961997353,0.04000536693622248
2011-09-22,-0.03742944083041095,-0.16675030792352438,-0.013429379039948647,0.05215119711281248,0.06562002857063301
2011-09-23,-0.03661368524400657,-0.13995580657389511,-0.0528650271691951,0.035675985207194935,0.06195222163095133
2011-09-26,-0.03509636048730185,-0.14801279464639025,-0.08206435700711036,0.03432162650194916,0.06352095771339329
2011-09-27,-0.01467844979796195,-0.10809758604573275,-0.07851493465075379,0.021479827395307034,0.05965832378964046
2011-09-28,-0.03653362645830889,-0.14576760930380123,-0.10720139644752744,0.016317858563698506,0.08025009811833385
2011-09-29,0.017166497908365084,-0.08380371199257748,-0.12183407780243961,0.006566783204504495,0.07382659781807611
2011-09-30,0.006997966428308887,-0.12278861223428729,-0.1315410094525867,0.013159059200910086,0.0767792587024575
2011-10-03,-0.02212366160865826,-0.14294561234573266,-0.13472316845863136,0.029710893364778675,0.09405758228358108
2011-10-04,-0.03359455139963931,-0.16210325125541203,-0.11878565444912893,0.028259970454410827,0.10086947631680777
2011-10-05,-0.028921352602482006,-0.12935602121404202,-0.06960496840096024,0.03481761084251564,0.09107474783810017
2011-10-06,0.004904838938562237,-0.07720203402800445,-0.07189132492069641,0.020828180163951552,0.08163478564329389
2011-10-07,-0.018300357220872695,-0.10612860698872517,-0.10937296968589275,0.010314263621601585,0.07414309133098132
2011-10-10,-0.012640606070483026,-0.09418721505970107,-0.06452361034140888,0.015753102325542934,0.07827373479987657
2011-10-11,-0.01443270944194926,-0.09509535446843076,-0.09912563454967777,0.003240828843326813,0.06710077017562484
2011-10-12,-0.009595562756018142,-0.08771337772045969,-0.08529232783959809,0.002103745812771999,0.062018218352228344
2011-10-13,-0.0006312082864635406,-0.0912966080929322,-0.09052726567938355,-0.0033217248664466166,0.06487134590145759
2011-10-14,0.04220676064817243,-0.04856160511298742,-0.1134858969673334,-0.020382324830679074,0.054745259315594846
2011-10-17,0.022646799360983006,-0.08299460595848188,-0.1286565901496289,-0.012804216976584312,0.054763479843372626
2011-10-18,0.0503239255904841,-0.04627691365241448,-0.12314802140746957,-0.014686669817458965,0.058370390817159924
2011-10-19,0.009350286100350163,-0.09479083416813854,-0.10242401270797427,-0.008530131877005508,0.05763485684251127
2011-10-20,0.0245630329527046,-0.09174253548411224,-0.1432119033353733,-0.01611554433491329,0.06295523006124597
2011-10-21,0.07026563750015682,-0.02929265420793812,-0.12236827163968601,-0.02354461819392113,0.0491824106268923
2011-10-24,0.07612292968456157,0.011206691809561645,-0.09334104146654405,-0.022320859079549372,0.025526517468184275
2011-10-25,0.04678777664874547,-0.010305482684307393,-0.0725959671053861,-0.008602178759976386,0.0333711432499325
2011-10-26,0.04387953575144271,0.010724632035436927,-0.053708271889272026,-0.01699971313636182,0.026806615311975028
2011-10-27,0.060555049508520725,0.0552892544172449,-0.024774378310662988,-0.02479281519680525,0.020542653607470648
2011-10-28,0.05525374761070739,0.04510592159769479,-0.038240284347963276,-0.021063249115817206,0.0215501597564933
2011-10-31,0.04005597771184965,0.03706207445960108,-0.03672894989410818,-0.012463603407613929,0.0031188922212499774
2011-11-01,0.013378319407661567,0.019782537091158525,-0.04777193783158589,-0.0033037841147469196,0.015136885497968136
2011-11-02,0.05918571892819857,0.0878091432864274,-0.02528471962469986,-0.009625950448533423,0.015669959527028782
2011-11-03,0.11020375599462194,0.17081063832781415,0.013287639211670171,-0.028242711009650777,-0.0037624527833472797
2011-11-04,0.09783244872158664,0.13801547125739397,0.057417590775255815,-0.015396064599042357,0.0009899873895294622
2011-11-07,0.08104033467356103,0.13153874414850425,0.09828523994311596,-0.010259928969853196,-0.0005209959151346249
2011-11-08,0.08207598746480399,0.11191165503170615,0.0789460813676992,-0.007694901312443662,0.01031133646098573
2011-11-09,0.06559893727385958,0.08212979694266566,0.09509773698228509,0.0024294988162658275,-0.0038886719357808224
2011-11-10,0.06609657509662417,0.07505474979934194,0.08531818514652471,-0.004027888091942284,-0.0037694849630484353
2011-11-11,0.11069704911195971,0.1502556965701588,0.09668704065092679,-0.010628526595937502,-0.00975802842206318
2011-11-14,0.12995660369776915,0.1577198888456422,0.07098890819076382,-0.02354236252567572,-0.025306241315066064
2011-11-15,0.11252284698893847,0.14860776978052725,0.09233745634168326,-0.017355341295687762,-0.036125424738008
2011-11-16,0.07805921770410208,0.09836128819722098,0.07200100870149904,-0.008150687998828949,-0.029504044127985744
2011-11-17,0.04297835011133254,0.040075512066988,0.04160843066866558,0.0033006201613665948,-0.015924984707979904
2011-11-18,0.050780380081687435,0.05602959059446279,0.05121636130647101,0.0065155466193829335,-0.01264711880696104
2011-11-21,-0.0015997524214808204,-0.020433243744636193,0.0005485627198398253,0.0110452466286664,-0.006097978887571454
2011-11-22,-0.006293075753056501,-0.017479258574175163,0.022367240243310407,0.02017152541797957,0.00022657169049441648
2011-11-23,-0.03838312656571054,-0.07804436520704221,0.009564564959836274,0.027880005720917454,0.019267332604196264
2011-11-24,-0.03540499577411126,-0.0690664929255477,0.017454171704078782,0.02568454872555987,0.015519123095236167
2011-11-25,-0.055325132464021806,-0.09228369577920403,0.0015277297760753008,0.02438151189691392,0.03513558771727586
2011-11-28,-0.006944095155146779,-0.011041121627606967,0.02456414243614749,0.015949820508070606,0.031155786706353935
2011-11-29,-0.024945831414106074,-0.04188889908573727,0.03420971241982846,0.016265087761566308,0.029221315842574647
2011-11-30,0.030187408061749826,0.03795183593921881,0.06237444114680592,0.008641317432336787,0.02555810389039165
2011-12-01,0.02373311066265471,0.05428312953099841,0.07380646222144614,0.009394494878441807,0.01828176819898093
2011-12-02,0.0048579568898400646,0.023276090558393994,0.06184166072409517,0.016320619775550053,0.023915598650380978
2011-12-05,0.002293652052022319,0.0009900990907835108,0.04099325498316418,0.016635570857085055,0.03173824560142321
2011-12-06,0.023655184167988237,0.00730022121884401,0.013559450806854658,0.002722059316592557,0.02731173181117845
2011-12-07,0.015190003654167354,-0.006970404124592209,0.009952397575934746,0.015422824783230335,0.0208390989904885
2011-12-08,-0.03989508554919541,-0.10260991060731692,-0.02124473945034458,0.03615022731093379,0.03067595136952394
2011-12-09,-0.023541799257999926,-0.07414425728226602,-0.01849605101548752,0.022162391627978797,0.031832207124164666
2011-12-12,-0.013519526980256576,-0.07436243587280983,-0.028518520055075,0.009626989534479356,0.03289385010175308
2011-12-13,0.006096556949540555,-0.058962267477687444,-0.05256279163659526,0.00332310494727774,0.01821299202636146
2011-12-14,-0.021293033789412632,-0.10362928821828968,-0.09906332984755034,0.008138186869520269,0.014706867028987193
2011-12-15,-0.03667076205785591,-0.10721139937939404,-0.11599009054067654,0.014950075538690108,0.011381719402684239
2011-12-16,-0.027152087146546138,-0.09332138430996528,-0.09292224301010225,0.016562095019040785,0.015783406889648965
2011-12-19,-0.04523023382465124,-0.12797563225217873,-0.11848318041639559,0.02001193686049081,0.01221453597304226
2011-12-20,-0.027500213454797588,-0.10806064436311277,-0.1003955277239433,0.013908815510160889,0.010520169339199975
2011-12-21,0.011824694357946123,-0.04470451121365532,-0.09136982640226506,0.0009158083380216065,0.007892515567181282
2011-12-22,0.011477093848992622,-0.03825708018269502,-0.09067097180676041,0.010299272817319443,0.003993167376208432
2011-12-23,0.0011624276274432785,-0.058045811766262945,-0.10715555302139013,0.003980175436355737,0.003219264261614946
2011-12-26,0.010766419336451755,-0.04434443097541599,-0.10225724538902081,0.003913715577623027,0.0032188198171705018
2011-12-27,0.006039871882832636,-0.06006894619320874,-0.11153121138402657,0.004625235594745974,0.0013169792864837061
2011-12-28,0.010239175740150862,-0.0497045196125932,-0.12458297650366795,0.008203476142023804,0.015779458894994613
2011-12-29,0.037831992831253686,-0.012529981227137853,-0.10776308765480133,0.0063690862864469976,0.008557047619879772
2011-12-30,0.0339341811492294,-0.015690698479352252,-0.09677245310127039,0.012342467154322244,0.011074884564433046
2012-01-02,0.05275871579922704,0.017012637857098258,-0.06858547734153476,0.007807282510498901,0.004653316867265562
2012-01-03,0.07225567066071385,0.043649945074982474,-0.058100088913948765,-0.0011595735505777363,-0.006481819639212574
2012-01-04,0.09478655586079039,0.07091996614318075,-0.048708922381270385,-0.006339205457068106,-0.026631914781316234
2012-01-05,0.09772594101940367,0.06648651213428948,-0.045011860097622675,-0.007772353912890718,-0.03029762613635323
2012-01-06,0.09787487950547304,0.05719688647629081,-0.04026478585396153,0.0018232465475568188,-0.04112081584979408
2012-01-09,0.07131293182734007,0.02053836337628946,-0.06091848634700191,0.0026760657400339443,-0.0371204426166498
2012-01-10,0.07794815438724202,0.04666484556859665,-0.04979523289655342,0.003241946864223009,-0.05350375016313999
2012-01-11,0.035854264194252465,-0.01308194757058547,-0.06161897464079238,0.014831230634001784,-0.05430822635644411
2012-01-12,0.04009859741605563,-0.005972043523505045,-0.055870708617219184,0.01484314463047229,-0.057903815121925446
2012-01-13,0.035379493710694446,-0.012142825649230944,-0.06362782725145733,0.015246671283232913,-0.053446453875263096
2012-01-16,0.025144971907938546,-0.028354678405106637,-0.04681611152567766,0.016103206619821897,-0.050262637641417446
2012-01-17,0.027586442963999588,0.0042547930537562674,-0.04506623391597913,0.020409127871895458,-0.05170194247111505
2012-01-18,0.036616846441717484,0.02516166289395481,-0.04824951844621787,0.012112199218901054,-0.05343092072024877
2012-01-19,0.06291184945010439,0.07052922200794841,-0.029567583093433474,0.0007941319786964586,-0.05151764221913023
2012-01-20,0.04683864172191303,0.04979356736175087,-0.026567027384721865,0.004347881402396631,-0.055715262553207884
2012-01-23,0.06233628724804263,0.09773053109791029,0.006197415254713689,-0.0018370532759243365,-0.062837934702748
2012-01-24,0.07004149219031093,0.10832627858919917,0.020475425259913464,-0.006411627648894722,-0.062231101663702666
2012-01-25,0.0900812366771985,0.13410555208775166,0.08340448179519833,-0.006164377700326468,-0.06715949334583617
2012-01-26,0.08108046446679334,0.12347970074780348,0.09096402665832395,-0.0005594320845962736,-0.06644183111000719
2012-01-27,0.0762754299668299,0.12133039659518176,0.0839343189829329,-0.0022080158207011752,-0.07179356649388957
2012-01-30,0.08555223023803599,0.13301826510107706,0.0815685698826988,-0.0014470360829170498,-0.06285789736534697
2012-01-31,0.055697868126378586,0.10996223751992373,0.07283481753590426,0.011748423334018517,-0.06682599685306928
2012-02-01,0.06261854243863607,0.1288793359262403,0.0764715794607922,0.012904368292106347,-0.0712888305826517
2012-02-02,0.055481481372477014,0.11855082337907605,0.09126789341457009,0.011762121293152836,-0.07083484695625639
2012-02-03,0.060986703123214185,0.13119008042074884,0.07170335723420244,0.009743567110855196,-0.07542733549841744
2012-02-06,0.06056278995213087,0.12260731903170703,0.06794498506079305,0.011035249883551528,-0.07400724711013612
