date,Prob
2015-12-16,0.055789623
2015-12-23,0.050211225
2015-12-30,0.0142437145
2016-01-06,0.02989781
2016-01-13,0.066906005
2016-01-20,0.04508921
2016-01-27,0.0026156912
2016-02-03,0.010198916
2016-02-10,0.024518201
2016-02-17,0.014037535
2016-02-24,0.9373596
2016-03-02,0.96688455
2016-03-09,0.95002204
2016-03-16,0.9801688
2016-03-23,0.06440804
2016-03-30,0.018781055
2016-04-06,0.085476235
2016-04-13,0.110254385
2016-04-20,0.09885403
2016-04-27,0.98402727
2016-05-04,0.95748484
2016-05-11,0.97390467
2016-05-18,0.062001072
2016-05-25,0.012313202
2016-06-01,0.008913941
2016-06-08,0.05347107
2016-06-15,0.044497475
2016-06-22,0.0440493
2016-06-29,0.022739708
2016-07-06,0.99878937
2016-07-13,0.026848206
2016-07-27,0.97589135
2016-08-03,0.92156965
2016-08-10,0.95893794
2016-08-17,0.9761219
2016-08-24,0.024946077
2016-08-31,0.0073355627
2016-09-07,0.9760834
2016-09-14,0.9453612
2016-09-21,0.98939663
2016-09-28,0.98087305
2016-10-05,0.020513872
2016-10-12,0.078206666
2016-10-19,0.9447601
2016-10-26,0.98208874
2016-11-02,0.94305044
2016-11-09,0.9570218
2016-11-16,0.9247387
2016-11-23,0.96142584
2016-11-30,0.947968
2016-12-07,0.9481895
2016-12-14,0.042037945
2016-12-21,0.010674438
2016-12-28,0.0537263
2017-01-04,0.004897891
2017-01-11,0.02794432
2017-01-18,0.009286763
2017-01-25,0.00901132
2017-02-01,0.023220224
2017-02-08,0.99474066
2017-02-15,0.9754875
2017-02-22,0.013512888
2017-03-01,0.059463546
2017-03-08,0.08773665
2017-03-15,0.02345263
2017-03-22,0.028821947
2017-03-29,0.018515976
2017-04-05,0.9913145
2017-04-12,0.9921754
2017-04-19,0.9789996
2017-04-26,0.9943798
2017-05-03,0.07501099
2017-05-10,0.014296447
2017-05-17,0.99168515
2017-05-24,0.984735
2017-05-31,0.9400042
2017-06-07,0.9643289
2017-06-14,0.9803374
2017-06-21,0.9643965
2017-06-28,0.057131305
2017-07-05,0.010205287
2017-07-12,0.023850387
2017-07-19,0.013263462
2017-07-26,0.03693085
2017-08-02,0.02979803
2017-08-09,0.023795603
2017-08-16,0.043555267
2017-08-23,0.07637353
2017-08-30,0.95754373
2017-09-06,0.9765255
2017-09-13,0.97110164
2017-09-20,0.97077215
2017-09-27,0.96055704
2017-10-04,0.99140054
2017-10-11,0.93006533
2017-10-18,0.98670536
2017-10-25,0.06533347
2017-11-01,0.043295637
2017-11-08,0.9911772
2017-11-15,0.9547841
2017-11-22,0.9794384
2017-11-29,0.025221867
2017-12-06,0.036096923
2017-12-13,0.08993233
2017-12-20,0.034819786
2017-12-27,0.012594077
2018-01-03,0.016295124
2018-01-10,0.04071481
2018-01-17,0.06797029
2018-01-24,0.9761481
2018-01-31,0.9593611
2018-02-07,0.011965534
2018-02-14,0.9734404
2018-02-21,0.071502574
2018-02-28,0.048859097
2018-03-07,0.007032463
2018-03-14,0.01989009
2018-03-21,0.070343345
2018-03-28,0.9514341
2018-04-04,0.9721967
2018-04-11,0.97795725
2018-04-18,0.9753146
2018-04-25,0.93831635
2018-05-02,0.9316521
2018-05-09,0.9778216
2018-05-16,0.11371692
2018-05-23,0.93902576
2018-05-30,0.9679881
2018-06-06,0.9758832
2018-06-13,0.9485107
2018-06-20,0.9723451
2018-06-27,0.97662467
2018-07-11,0.955355
2018-07-18,0.9880028
2018-07-25,0.9839041
2018-08-01,0.9247776
2018-08-08,0.9591371
2018-08-15,0.039056588
2018-08-22,0.048828404
2018-08-29,0.938278
2018-09-05,0.026758669
2018-09-12,0.9909733
2018-09-19,0.02045438
2018-09-26,0.009746781
2018-10-03,0.0032540392
2018-10-10,0.058581203
2018-10-17,0.9469181
2018-10-24,0.9751315
2018-10-31,0.0015614236
2018-11-07,0.008009129
2018-11-14,0.046460174
2018-11-21,0.060294565
2018-11-28,0.047054544
2018-12-12,0.06921259
2018-12-19,0.058134757
2018-12-26,0.06363809
2019-01-02,0.07647767
2019-01-09,0.043799363
2019-01-16,0.024261527
2019-01-23,0.019323902
2019-01-30,0.9647008
2019-02-06,0.9572601
2019-02-13,0.0038211767
2019-02-20,0.9839469
2019-02-27,0.97068864
2019-03-06,0.014282229
2019-03-13,0.9926884
2019-03-20,0.99675
2019-03-27,0.9570801
2019-04-03,0.9954146
2019-04-10,0.9996575
2019-04-17,0.06704486
2019-04-24,0.9615555
2019-05-08,0.023998966
2019-05-15,0.03801227
2019-05-22,0.016372135
2019-05-29,0.0076944637
2019-06-05,0.057366557
2019-06-12,0.101398245
2019-06-19,0.026410012
2019-06-26,0.014500615
2019-07-03,0.99238867
2019-07-10,0.032753706
2019-07-17,0.039278015
2019-07-24,0.04592875
2019-07-31,0.020047596
2019-08-14,0.99530774
2019-08-21,0.9767079
2019-08-28,0.9361235
2019-09-04,0.97826505
2019-09-11,0.016443325
2019-09-18,0.95966
2019-09-25,0.91937983
2019-10-02,0.9988424
