date,Prob
2015-12-02,0.99521893
2015-12-09,0.009207538
2015-12-16,0.0013457988
2015-12-23,0.9779384
2015-12-30,0.9952158
2016-01-06,0.98199606
2016-01-13,0.9670634
2016-01-20,0.0049809627
2016-01-27,0.0017698144
2016-02-03,0.003660923
2016-02-10,0.009461117
2016-02-17,0.0011873144
2016-02-24,0.0002743848
2016-03-02,0.008731626
2016-03-09,0.015453174
2016-03-16,0.0094682565
2016-03-23,0.011764874
2016-03-30,0.028439056
2016-04-06,0.01418483
2016-04-13,0.0147697525
2016-04-20,0.9893243
2016-04-27,0.9878241
2016-05-04,0.99901795
2016-05-11,0.015224346
2016-05-18,0.015057211
2016-05-25,0.011885501
2016-06-01,0.014800717
2016-06-08,0.99420434
2016-06-15,0.011682688
2016-06-22,0.028706435
2016-06-29,0.98372746
2016-07-06,0.99731284
2016-07-13,0.008751628
2016-07-27,0.0044818125
2016-08-03,0.01027778
2016-08-10,0.006083938
2016-08-17,0.9908194
2016-08-24,0.0485262
2016-08-31,0.031612746
2016-09-07,0.98554903
2016-09-14,0.00016962961
2016-09-21,0.9970277
2016-09-28,0.9847943
2016-10-05,0.9855656
2016-10-12,0.9928831
2016-10-19,0.9807164
2016-10-26,0.989838
2016-11-02,0.015845718
2016-11-09,0.00041414157
2016-11-16,0.000875077
2016-11-23,0.028385004
2016-11-30,0.016658617
2016-12-07,0.009383193
2016-12-14,0.012747451
2016-12-21,0.0045224945
2016-12-28,0.0006528203
2017-01-04,0.0030242126
2017-01-11,0.0074136243
2017-01-18,4.0979726e-06
2017-01-25,0.00039365832
2017-02-01,0.94887936
2017-02-08,0.9994388
2017-02-15,0.9910115
2017-02-22,0.99505204
2017-03-01,0.028996576
2017-03-08,0.03517757
2017-03-15,0.01861079
2017-03-22,0.007196135
2017-03-29,0.98722017
2017-04-05,0.98233664
2017-04-12,0.99820566
2017-04-19,0.9949067
2017-04-26,0.040270947
2017-05-03,0.0038999189
2017-05-10,0.00038609508
2017-05-17,0.9965731
2017-05-24,0.99052316
2017-05-31,0.9896521
2017-06-07,0.9946731
2017-06-14,0.9968279
2017-06-21,0.012773791
2017-06-28,0.0029901168
2017-07-05,2.6217205e-05
2017-07-12,0.0015304347
2017-07-19,0.0016943242
2017-07-26,0.0028269726
2017-08-02,0.006857728
2017-08-09,0.016186006
2017-08-16,0.007187416
2017-08-23,8.779587e-05
2017-08-30,0.0020932318
2017-09-06,0.9815694
2017-09-13,0.9967801
2017-09-20,0.9881501
2017-09-27,0.99361634
2017-10-04,0.9985304
2017-10-11,0.9979315
2017-10-18,0.9997868
2017-10-25,0.0038297358
2017-11-01,0.005125489
2017-11-08,0.010134133
2017-11-15,0.004327874
2017-11-22,0.017123645
2017-11-29,0.0068780817
2017-12-06,0.006497085
2017-12-13,0.00012427583
2017-12-20,0.006007635
2017-12-27,0.0007104973
2018-01-03,0.035983827
2018-01-10,0.013003606
2018-01-17,0.99414706
2018-01-24,0.9969913
2018-01-31,0.99433976
2018-02-07,0.996378
2018-02-14,0.0013645055
2018-02-21,0.0094294725
2018-02-28,0.022215575
2018-03-07,0.004106178
2018-03-14,0.027769038
2018-03-21,0.012314495
2018-03-28,0.97973585
2018-04-04,0.9998184
2018-04-11,0.99445456
2018-04-18,0.9864725
2018-04-25,0.9930442
2018-05-02,0.990969
2018-05-09,0.0075569297
2018-05-16,0.0025349667
2018-05-23,0.9752788
2018-05-30,0.9839909
2018-06-06,0.993792
2018-06-13,0.9902114
2018-06-20,0.024321001
2018-06-27,0.0039930707
2018-07-11,0.988369
2018-07-18,0.9963322
2018-07-25,0.9978015
2018-08-01,0.99175006
2018-08-08,0.9733791
2018-08-15,0.03640546
2018-08-22,0.9997161
2018-08-29,0.008787303
2018-09-05,0.0018889991
2018-09-12,0.9884433
2018-09-19,0.99689317
2018-09-26,0.987007
2018-10-03,0.99306834
2018-10-10,0.99619895
2018-10-17,0.9977469
2018-10-24,0.9864167
2018-10-31,0.9914521
2018-11-07,0.9962022
2018-11-14,0.0079911845
2018-11-21,0.98882574
2018-11-28,0.99271303
2018-12-12,0.0005890064
2018-12-19,0.031513095
2018-12-26,0.008248937
2019-01-02,0.011827781
2019-01-09,0.003203773
2019-01-16,0.9878384
2019-01-23,0.010557535
2019-01-30,0.0036684372
2019-02-06,0.0037449743
2019-02-13,0.9930686
2019-02-20,0.036340393
2019-02-27,0.990256
2019-03-06,0.9961158
2019-03-13,0.012154703
2019-03-20,0.98632807
2019-03-27,0.98828375
2019-04-03,0.9994295
2019-04-10,0.9893253
2019-04-17,0.97974247
2019-04-24,0.9937867
2019-05-08,0.9953744
2019-05-15,0.0020462195
2019-05-22,0.0011330438
2019-05-29,4.304737e-05
2019-06-05,0.046454113
2019-06-12,2.2957809e-05
2019-06-19,0.006479423
2019-06-26,0.99156463
2019-07-03,0.98890823
2019-07-10,0.9745874
2019-07-17,0.97671163
2019-07-24,0.9949202
2019-07-31,0.98293763
2019-08-14,0.003160093
2019-08-21,0.012562778
2019-08-28,0.0036055744
2019-09-04,0.985157
2019-09-11,0.989858
2019-09-18,0.9982175
2019-09-25,0.0017472676
2019-10-02,0.012426026
2019-10-09,0.00019778495
2019-10-16,0.005606885
2019-10-23,0.977454
2019-10-30,0.99244505
2019-11-06,0.9877291
2019-11-13,0.016833609
2019-11-20,0.0017282309
2019-11-27,0.0015474528
2019-12-04,0.010527059
2019-12-11,0.0038491113
2019-12-18,0.053389724
2020-01-08,0.99750024
2020-01-15,0.9799145
2020-01-22,0.9818773
2020-01-29,0.9714983
2020-02-05,0.9810993
2020-02-12,0.9844726
2020-02-19,0.9863355
2020-02-26,0.9742717
2020-03-04,0.99025095
2020-03-11,0.035953958
2020-03-18,0.019496962
2020-03-25,0.001256086
2020-04-01,0.00022329582
2020-04-08,0.9718563
2020-04-15,0.010951646
2020-04-22,0.0015240164
2020-04-29,7.12845e-05
2020-05-06,0.01977578
2020-05-13,3.0179412e-05
2020-05-20,0.0077050114
2020-05-27,0.008527313
